Z (cm),U (eV)
0.18773466833541927,1.3323360243025137
0.1902377972465582,1.2921874932106412
0.19274092615769714,1.2523414058724638
0.19524405506883605,1.212802450336613
0.19774718397997498,1.1735755006651996
0.2002503128911139,1.1346656290323087
0.20275344180225283,1.096078118931657
0.20525657071339173,1.0578184796261791
0.20775969962453067,1.0198924619920906
0.2102628285356696,0.9823060759333756
0.2127659574468085,0.9450656095703294
0.21526908635794745,0.908177650438789
0.21777221526908636,0.8716491089761444
0.2202753441802253,0.8354872446176439
0.2227784730913642,0.7996996948838618
0.22528160200250313,0.7642945079098349
0.22778473091364207,0.7292801789515642
0.23028785982478098,0.6946656915103155
0.2327909887359199,0.6604605638449086
0.23529411764705882,0.6266749018039666
0.23779724655819776,0.5933194591134573
0.2403003754693367,0.5604057065125093
0.2428035043804756,0.527945911459814
0.24530663329161453,0.49595323055789053
0.24780976220275344,0.4644418173964912
0.2503128911138924,0.43342694924663555
0.2528160200250313,0.40292517701102937
0.2553191489361702,0.37295450415357345
0.25782227784730916,0.343534602136919
0.26032540675844806,0.3146870724139581
0.26282853566958697,0.28643576858886177
0.26533166458072593,0.2588071975265479
0.26783479349186484,0.2318310258238996
0.27033792240300375,0.20554072962871225
0.2728410513141427,0.17997444383888764
0.2753441802252816,0.1551760957883183
0.27784730913642053,0.13119695717509855
0.28035043804755944,0.10809783311256826
0.2828535669586984,0.0859522643292456
0.2853566958698373,0.06485142829418389
0.2878598247809762,0.04491208798907421
0.2903629536921152,0.026290516412356434
0.2928660826032541,0.009209682455346438
0.295369211514393,-0.0059780600712124425
0.2978723404255319,-0.018595302881376608
0.30037546933667086,-0.025621915034242243
0.30287859824780977,-0.025835430992860925
0.3053817271589487,-0.02604894695147961
0.30788485607008764,-0.0262624629100983
0.31038798498122655,-0.02647597886871698
0.31289111389236546,-0.026689494827335666
0.31539424280350437,-0.02690301078595435
0.31789737171464333,-0.027116526744573037
0.32040050062578224,-0.027330042703191722
0.32290362953692114,-0.027543558661810408
0.3254067584480601,-0.027757074620429097
0.327909887359199,-0.02797059057904778
0.3304130162703379,-0.028184106537666464
0.33291614518147683,-0.028397622496285146
0.3354192740926158,-0.028611138454903835
0.3379224030037547,-0.02882465441352252
0.3404255319148936,-0.029038170372141205
0.34292866082603257,-0.029251686330759894
0.3454317897371715,-0.029465202289378576
0.3479349186483104,-0.02967871824799726
0.3504380475594493,-0.029892234206615943
0.35294117647058826,-0.030105750165234632
0.35544430538172717,-0.030319266123853317
0.3579474342928661,-0.030532782082472003
0.36045056320400504,-0.030746298041090688
0.36295369211514394,-0.030959813999709374
0.36545682102628285,-0.03117332995832806
0.36795994993742176,-0.031386845916946744
0.3704630788485607,-0.03160036187556543
0.37296620775969963,-0.031813877834184115
0.37546933667083854,-0.0320273937928028
0.3779724655819775,-0.032240909751421486
0.3804755944931164,-0.032454425710040175
0.3829787234042553,-0.032667941668658856
0.3854818523153943,-0.032881457627277545
0.3879849812265332,-0.03309497358589623
0.3904881101376721,-0.03330848954451491
0.392991239048811,-0.0335220055031336
0.39549436795994997,-0.03373552146175229
0.3979974968710889,-0.03394903742037097
0.4005006257822278,-0.03416255337898965
0.40300375469336674,-0.03437606933760834
0.40550688360450565,-0.03458958529622703
0.40801001251564456,-0.03480310125484571
0.41051314142678347,-0.03501661721346439
0.41301627033792243,-0.03523013317208308
0.41551939924906134,-0.03544364913070176
0.41802252816020025,-0.03565716508932045
0.4205256570713392,-0.03587068104793914
0.4230287859824781,-0.03608419700655782
0.425531914893617,-0.036297712965176504
0.42803504380475593,-0.03651122892379519
0.4305381727158949,-0.03672474488241388
0.4330413016270338,-0.036938260841032564
0.4355444305381727,-0.037151776799651245
0.4380475594493117,-0.037365292758269934
0.4405506883604506,-0.037578808716888616
